Company	Category	Job_Title	Basic_Qualifications	Preferred_Qualifications	Job_URL
Amazon	human-resources	Research Lead, Principal Engineer Recruiting	· 4+ years of progressive corporate and/or search firm recruiting experience with a focus on passive engineering candidate generation in a high tech market.· 2+ years of experience advising and influencing executive leadership· Bachelor’s Degree or equivilent work experience	Professional traits that are not unique to this position, but necessary for Amazon leaders:· Exhibits excellent judgment· Hires great people. Develops great people.· Has relentlessly high standards· Thinks strategically, but stays on top of tactical execution· Expects and requires innovation of her/his team· Thinks big and has convictions· Results oriented· Has the innate ability to inspire passion in others· Provides superior client service	https://www.amazon.jobs/en/jobs/1408888/research-lead-principal-engineer-recruiting
Amazon	human-resources	Sr. Sourcing Recruiter, Recruiting Engine	· 5+ years of corporate and/or search firm recruiting experience with a focus on passive engineering candidate generation in high tech markets· CTS/ATS experience with sourcing, tracking, and managing candidates· MS Office – Including Word, Excel, PowerPoint, and Outlook· Bachelor’s degree or equivalent work experience	· Strong commitment to continuous improvement· Ability to continually seek new sourcing options and develop creative approaches to sourcing and delivering interview-ready candidates· Self-sufficient and able to work with little direct supervision· Experience building and using a variety of sourcing plans and tools, including Internet research	https://www.amazon.jobs/en/jobs/1408506/sr-sourcing-recruiter-recruiting-engine
Amazon	human-resources	Human Resources (HR) Generalist - Intern 2021	· Currently pursuing a bachelor’s degree with a conferral date between December 2021 and August 2022.· Work, internship, or other leadership experience in a professional environment· Open for placement with one of Amazon's HR teams across North America.	· Ability to show effective use of analytics and data· Excellent written and verbal communication skills· Ability to embrace the big picture and exercise judgment· Demonstrated ability to bring big ideas and influence across all levels of an organization· Strong bias for action· Ability to adapt well to fast-paced environments with high growth and ambiguity· Majors/concentrations in HR Management, Organizational Development, business administration, or related fields· Proficiency with Microsoft Office (e.g., Excel, Word)	https://www.amazon.jobs/en/jobs/1408209/human-resources-hr-generalist-intern-2021
Amazon	human-resources	Recruiting Manager, AWS Recruiting	· Bachelor's degree or equivalent post-secondary degree.· 10+ years of Recruiting and/or HR experience.· 5+ years leading a team.· Experience building, coaching and managing a recruiting team.· Experience creating and executing effective talent acquisition strategies.	· Tech Recruiting leadership experience· Adept at creating reports and insights.· Organized and pragmatic; thrives in a results oriented environment· Skilled at partnering with hiring teams to build effective sourcing, assessment, and closing approaches with an ability to manage customer/partner expectations through a deep understanding of ROI· Workforce planning experience· Excellent written and verbal communication skills	https://www.amazon.jobs/en/jobs/1408103/recruiting-manager-aws-recruiting
Amazon	human-resources	Sr. Manager, AWS Recruiting	· Bachelor's degree or equivalent post-secondary degree.· 10+ years of Recruiting and/or HR experience.· 5+ years leading a team.· Experience building, coaching and managing a recruiting team.· Experience creating and executing effective talent acquisition strategies.	· Tech Recruiting leadership experience· Adept at creating reports and insights.· Experience managing senior staff and/or staffing managers· Organized and pragmatic; thrives in a results oriented environment· Skilled at partnering with hiring teams to build effective sourcing, assessment, and closing approaches with an ability to manage customer/partner expectations through a deep understanding of ROI· Workforce planning experience· Excellent written and verbal communication skills	https://www.amazon.jobs/en/jobs/1408098/sr-manager-aws-recruiting
Amazon	human-resources	Executive Assistant	· High school or equivalent diploma· 2+ years of experience assisting at the executive level· Experience with Microsoft Outlook, Word, Excel, PowerPoint, SharePoint, and Visio	· Bachelor’s degree· Ability to think and plan ahead, delegate responsibilities appropriately and manage time effectively· Ability to handle confidential information with discretion and deal with professionals inside and outside the company· Experience with reconciling expenses, booking travel, and exercising sound judgement· Exceptional written, verbal, and interpersonal communication skills· Ability to work in a highly ambiguous environment	https://www.amazon.jobs/en/jobs/1407907/executive-assistant
Amazon	human-resources	Executive Assistant	· High school or equivalent diploma· 5+ years of experience assisting at the executive level· Experience with Microsoft Outlook, Word, Excel, PowerPoint, SharePoint, and Visio	· Bachelor’s degree· Ability to think and plan ahead, delegate responsibilities appropriately and manage time effectively· Ability to handle confidential information with discretion and deal with professionals inside and outside the company· Experience with reconciling expenses, booking travel, and exercising sound judgement· Exceptional written, verbal, and interpersonal communication skills· Ability to work in a highly ambiguous environment	https://www.amazon.jobs/en/jobs/1407466/executive-assistant
Amazon	human-resources	Recruiting Manager - Prime Video	· 5+ years of corporate and or search firm progressive recruiting experience including candidate generation and full life cycle recruiting.· 2+ years of leading direct reports· Contact Management System/Applicant Tracking System experience for sourcing, tracking and managing candidates· MS Office - including Word, Excel, PowerPoint and Outlook.· Bachelor's degree or equivalent work experience· 	· Bachelor's degree· Experience managing and prioritizing multiple searches, projects and client relationships.· Strong client focus and commitment to continuous improvement; ability to proactively network and establish effective working relationships, continually seek new sourcing options, and develop creative approaches to delivering candidates to the customer.· Strong communication skills, organizational and negotiation skills.· Ability to execute recruiting strategy, including employer promotion in the marketplace, candidate management, diversity sourcing, and interview process management.· Ability to work independently with little direct supervision.· Strong consulting skills and demonstrated ability to work in a team environment, as a team leader and member.· Possess strong analytic skills with ability to create, measure, and scale the right workflow between candidates, hiring managers, and the recruiting team.	https://www.amazon.jobs/en/jobs/1407103/recruiting-manager-prime-video
Amazon	human-resources	Senior Research Lead, Principal Engineer Recruiting Team	· 7+ years of progressive corporate and/or search firm recruiting experience with a focus on passive engineering candidate generation in a high tech market.· 5+ years of experience advising and influencing executive leadership· Bachelor’s Degree or equivalent work experience	Professional traits that are not unique to this position, but necessary for Amazon leaders:· Exhibits excellent judgment· Hires great people. Develops great people.· Has relentlessly high standards· Thinks strategically, but stays on top of tactical execution· Expects and requires innovation of her/his team· Thinks big and has convictions· Results oriented· Has the innate ability to inspire passion in others· Provides superior client service	https://www.amazon.jobs/en/jobs/1407083/senior-research-lead-principal-engineer-recruiting-team
Amazon	human-resources	Sr. Sourcing Recruiter	· 5+ years of corporate and or search firm progressive recruiting experience including sourcing and full life cycle recruiting.· Experience building and utilizing a variety of sourcing plans and tools, including proactive phone and internet research.· CTS/ATS experience with sourcing, tracking and managing candidates· MS Office - including Word, Excel, PowerPoint and Outlook.· Experience managing and prioritizing multiple searches, projects and client relationships.· Bachelor's degree or equivalent post-secondary degree.	· Strong client focus and commitment to continuous improvement; ability to proactively network and establish effective working relationships, must pursue conscious cost-containment efforts in recruiting, continually seek new sourcing options, and develop creative approaches to delivering candidates to the customer.· Strong communication skills, organizational and negotiation skills.· Ability to execute recruiting strategy, including employer promotion in the marketplace, candidate management, diversity sourcing, and interview process management.· Self-sufficient and able to work with little direct supervision.· Strong consulting skills and demonstrated ability to work in a team environment, as a team leader and member.· Possess strong analytic skills with ability to create, measure, and scale the right workflow between candidates, hiring managers, and the recruiting team.· Leadership experience managing recruiters and coordinators· Meets/exceeds Amazon’s leadership principles requirements for this role· Meets/exceeds Amazon’s functional/technical depth and complexity for this role	https://www.amazon.jobs/en/jobs/1407034/sr-sourcing-recruiter
Amazon	human-resources	Technical Recruiter	· 3 + years of recruiting experience· Bachelor’s degree or equivalent post-secondary degreeAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	· Experience recruiting technical talent in competitive markets.· Strong commitment to continuous improvement.· Ability to continually seek new sourcing options, and develop creative approaches to sourcing and delivering candidates.· CTS/ATS experience with sourcing, tracking and managing candidate.· Self-sufficient and able to work with little direct supervision.· Experience recruiting in a highly competitive environment	https://www.amazon.jobs/en/jobs/1404166/technical-recruiter
Amazon	human-resources	Senior Market Intelligence Recruiter	· 7+ years of corporate and/or executive recruiting experience· Bachelor's Degree or equivalent work experience· Experience managing and prioritizing multiple strategic searches, projects, and client relationships· Experience building and driving talent sourcing initiatives and pipelines· MS Office proficiency; Word, Excel, PowerPoint, and Outlook· Analytical experience to create, measure, and scale the efficient workflow between candidates, hiring managers, and the recruiting team	· Experience building and managing a high performing team of direct reports· Experience working with recruiting and people-related tools, CRM systems, and complex spreadsheets· Experience recruiting passive candidates who are the most senior experts in their field· Consulting skills and demonstrated ability to work in a team environment· Passionate about recruiting diverse candidates· Knowledge of the research science community including news, conferences, portfolios, blogs, etc.· Strong project management skills	https://www.amazon.jobs/en/jobs/1403495/senior-market-intelligence-recruiter
Amazon	human-resources	 Sr. Marketing Manager, AI Employer Brand	· 8 years experience in program management, employer brand, marketing, and events· Experience leading and driving multiple complex programs to meet business objectives with a demonstrated ability to translate strategic initiatives into operational plans· Experience working with recruiting teams· Experience engaging and influencing senior executives	· Experience in a fast-paced, highly collaborative, dynamic environment· Domain experience in machine learning and artificial intelligence· Strong verbal and written communication skills· A passion for technology	https://www.amazon.jobs/en/jobs/1403493/sr-marketing-manager-ai-employer-brand
Amazon	human-resources	Diversity Sourcing Recruiter - Legal Recruiting	· 3+ years of corporate and/or search firm progressive recruiting experience including sourcing and full life cycle recruiting.· Bachelor's degree or equivalent experience· MS Office - including Word, Excel, PowerPoint and Outlook· Candidate Relationship Management/Applicant Tracking System experience for sourcing, tracking and managing candidates	· Experience building and utilizing a variety of sourcing plans and tools, including proactive phone and internet research.· Experience managing and prioritizing multiple searches, projects and client relationships.· Strong client focus and commitment to continuous improvement; ability to proactively network and establish effective working relationships, must pursue conscious cost-containment efforts in recruiting, continually seek new sourcing options, and develop creative approaches to delivering candidates to the customer.· Strong communication skills (including document writing), organizational and negotiation skills.· Experience managing and prioritizing multiple searches, projects and client relationships.· Ability to execute recruiting strategy, including employer promotion in the marketplace, candidate management, diversity sourcing, and interview process management.· Self-sufficient and able to work with little direct supervision.· Strong consulting skills and demonstrated ability to work in a team environment, as a team leader and member.	https://www.amazon.jobs/en/jobs/1402852/diversity-sourcing-recruiter-legal-recruiting
Amazon	human-resources	Senior Recruiter- AWS Database and Machine Learning	· 5+ years of corporate and or search firm progressive recruiting experience including sourcing and full life cycle recruiting.· CTS/ATS experience with sourcing, tracking, and managing candidates. Experience managing and prioritizing multiple searches, projects and client relationships.· Bachelor's degree or equivalent post-secondary degree	· Client focus and commitment to continuous improvement; ability to proactively network and establish effective working relationships, continually seek new sourcing channels, and develop creative approaches to delivering candidates to the customer.· Previous Client Management or Program Management experience ideal.· Past experience working with early career talent hiring or alternative pipeline hiring.· MS Office - including Word, Excel, PowerPoint, and Outlook.· Experience managing and prioritizing multiple searches, projects, and client relationships.· Strong written and verbal communication, organizational, and negotiation skills.· Possess strong analytic skills; ability to inspect, analyze, and influence using data.	https://www.amazon.jobs/en/jobs/1402761/senior-recruiter-aws-database-and-machine-learning
Amazon	human-resources	Senior Recruiter- AWS Database and Machine Learning	· 5+ years of corporate and or search firm progressive recruiting experience including sourcing and full life cycle recruiting.· CTS/ATS experience with sourcing, tracking, and managing candidates. Experience managing and prioritizing multiple searches, projects and client relationships.· Bachelor's degree or equivalent post-secondary degree	· Client focus and commitment to continuous improvement; ability to proactively network and establish effective working relationships, continually seek new sourcing channels, and develop creative approaches to delivering candidates to the customer.· Previous Client Management or Program Management experience ideal.· Past experience working with early career talent hiring or alternative pipeline hiring.· MS Office - including Word, Excel, PowerPoint, and Outlook.· Experience managing and prioritizing multiple searches, projects, and client relationships.· Strong written and verbal communication, organizational, and negotiation skills.· Possess strong analytic skills; ability to inspect, analyze, and influence using data.	https://www.amazon.jobs/en/jobs/1402760/senior-recruiter-aws-database-and-machine-learning
Amazon	human-resources	Sr. Client Lead Recruiter	• Bachelor’s degree or equivalent experience.• 4+ years of recruiting experience in both tech and non tech environments.• Experience with passive candidate generation using a variety of techniques.• MS Office- including Word, Excel, PowerPoint and Outlook.	• Ability to proactively network and establish effective working relationships, continually seek new sourcing options, and develop creative approaches to delivering candidates to the customer• Strong communication skills, organizational and negotiation skills.• Ability to execute recruiting strategy, including employer promotion in the marketplace, candidate management, diversity sourcing, and interview process management• Self-sufficient and able to work with little direct supervision in an extremely fast-paced environment• Strong consulting skills and demonstrated ability to work in a team environment• Strong analytic skills with ability to create, measure, and scale the right workflow between candidates, hiring managers, and the recruiting team	https://www.amazon.jobs/en/jobs/1402758/sr-client-lead-recruiter
Amazon	human-resources	Senior Sourcing Recruiter, AWS	Basic Qualifications· 5+ years experience of Sales, Corporate and or search firm progressive recruiting experience including sourcing and full life cycle recruiting.· Experience building and utilizing a variety of sourcing plans and tools, including proactive phone and internet research.· CTS/ATS experience with sourcing, tracking and managing candidates· MS Office - including Word, Excel, PowerPoint and Outlook.	Preferred Qualifications· Bachelor's degree or equivalent post-secondary degree.· Strong consulting skills and demonstrated ability to work in a team environment, as a team leader and member.· Experience managing and prioritizing multiple searches, projects and client relationships.· Ability to execute recruiting strategy, including employer promotion in the marketplace, candidate management, diversity sourcing, and interview process management.· Leadership experience managing recruiters and coordinators· Self-sufficient and able to work with little direct supervision.· Strong communication skills, organizational and negotiation skills.· Strong client focus and commitment to continuous improvement; ability to proactively network and establish effective working relationships, must pursue conscious cost-containment efforts in recruiting, continually seek new sourcing options, and develop creative approaches to delivering candidates to the customer.· Possess strong analytic skills with ability to create, measure, and scale the right workflow between candidates, hiring managers, and the recruiting team.· Meets/exceeds Amazon’s leadership principles requirements for this role· Meets/exceeds Amazon’s functional/technical depth and complexity for this role	https://www.amazon.jobs/en/jobs/1402704/senior-sourcing-recruiter-aws
Amazon	human-resources	Sourcing Recruiter, AWS	Basic Qualifications· 2+ years experience of Sales, Corporate and or search firm progressive recruiting experience including sourcing and full life cycle recruiting.· Experience building and utilizing a variety of sourcing plans and tools, including proactive phone and internet research.· CTS/ATS experience with sourcing, tracking and managing candidates· MS Office - including Word, Excel, PowerPoint and Outlook.	Preferred Qualifications· Bachelor's degree or equivalent post-secondary degree.· Strong consulting skills and demonstrated ability to work in a team environment, as a team leader and member.· Experience managing and prioritizing multiple searches, projects and client relationships.· Ability to execute recruiting strategy, including employer promotion in the marketplace, candidate management, diversity sourcing, and interview process management.· Leadership experience managing recruiters and coordinators· Self-sufficient and able to work with little direct supervision.· Strong communication skills, organizational and negotiation skills.· Strong client focus and commitment to continuous improvement; ability to proactively network and establish effective working relationships, must pursue conscious cost-containment efforts in recruiting, continually seek new sourcing options, and develop creative approaches to delivering candidates to the customer.· Possess strong analytic skills with ability to create, measure, and scale the right workflow between candidates, hiring managers, and the recruiting team.· Meets/exceeds Amazon’s leadership principles requirements for this role· Meets/exceeds Amazon’s functional/technical depth and complexity for this role	https://www.amazon.jobs/en/jobs/1402703/sourcing-recruiter-aws
Amazon	human-resources	Technical Recruiter	· 4+ years of corporate and or search firm progressive recruiting experience including sourcing and full life cycle recruiting that includes:Experience building and utilizing a variety of sourcing plans and tools, including proactive phone and internet research.Contact Management System/Applicant Tracking System experience for sourcing, tracking and managing candidatesMS Office - including Word, Excel, PowerPoint and Outlook.Experience managing and prioritizing multiple searches, projects and client relationships.· Bachelor's degree or equivalent experience	· Strong commitment to continuous improvement.· Ability to proactively network and establish effective working relationships. Ability to continually seek new sourcing options, and develop creative approaches to sourcing and delivering candidates.· Strong communication skills, organizational and negotiation skills.· Ability to execute recruiting strategy, including employer promotion in the marketplace, candidate management, diversity sourcing, and interview process management.· Self-sufficient and able to work with little direct supervision.· Strong consulting skills and demonstrated ability to work in a team environment, as a team leader and member.· Possession of strong analytic skills with ability to create, measure, and scale the right workflow between candidates, hiring managers, and the recruiting team.· Experience recruiting in a highly competitive environment.· Possession of strong analytic skills with ability to create, measure, and scale the right workflow between candidates, hiring managers, and the recruiting team.· Meets/exceeds Amazon’s leadership principles requirements for this role Meets/exceeds Amazon’s functional/technical depth and complexity for this role	https://www.amazon.jobs/en/jobs/1402700/technical-recruiter
Amazon	human-resources	Sr Human Resources Business Partner 	· 5+ years’ work experience in an HR Generalist/Business Partner role including performance management, change management, and employee communications· Bachelor’s degree in related discipline· Superior coaching and influencing skills· Strong business and HR acumen· Experience with business and technology teams and a track record of influencing through data-driven recommendations· Experience managing cross-functional projects and initiatives· Demonstrated ability to coach managers to use company best practices for maximum effectiveness· Proven ability to successfully work as a team member and to build and maintain a positive work environment· Experience working in an entrepreneurial environment requiring strong multi-tasking abilities· Experience with MS Office Suite, HRIS system experience (i.e. PeopleSoft)	· HR experience supporting tech teams or in a tech company· Experience in the development and administration of HR programs· Experience in assessing management and executive talent· Excellent presentation skills· A true hands-on approach as well as the ability to successfully monitor the "pulse" of the employees to ensure a high level of employee engagement· Excellent verbal and written communication skills· Positive and dependable team player· Resilient and able to thrive in a fast paced environment with a high level of energy and sense of humor	https://www.amazon.jobs/en/jobs/1401023/sr-human-resources-business-partner
Amazon	human-resources	Business Intel Engineer II, Workforce Staffing 	· Bachelor degree in Computer Science, Statistics, Finance, Mathematics, or related field· Minimum 7+ years of relevant work experience in a BI and/or Statistics role· Demonstrated leadership in data warehousing concepts, including data modeling initiatives· Strong knowledge of SQL, Linux, Python, R· Ability to turn complex problems into simple solutions· Track record of managing multiple projects simultaneously in a fast-paced environment· Proven ability to develop engaging customer-facing programs· Ability to self-direct, multitask, and prioritize a constantly evolving workload	· Master’s in Computer Science, Information Systems or MBA· Experience with Tableau, Microstrategy, and/or other data visualization tools· Familiarity with Amazon's cloud infrastructure including EC2, S3 and Redshift· Strong interpersonal skills· Ability to work cross functionally· Highly organized individual who also wants to have fun building new products and services across geographies	https://www.amazon.jobs/en/jobs/1400966/business-intel-engineer-ii-workforce-staffing
