Company	Category	Job_Title	Basic_Qualifications	Preferred_Qualifications	Job_URL
Amazon	project-program-product-management-non-tech	Product Development Manager, Consumer Electronics, HPB NA	· 5+ years in product management/ product development/ global sourcing / project management is required.· Bachelor’s degree in Business, Marketing, Engineering, or Global Supply Chain· Proficient in Excel and SQL.	· 5+ years as development lead or a technical lead in consumer products, or experienced program managers with technical acumen.· Exceptional written and oral communication abilities.· Strong analytic skills with experience using qualitative and quantitative to develop product strategies.· Understanding principles of project management or program management· Experience working with cross-functional teams such as supply chain, sourcing, QA, etc.· Technical capacity to understand and write product specifications· Experience in process improvements preferredAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1413573/product-development-manager-consumer-electronics-hpb-na
Amazon	project-program-product-management-non-tech	Sr. Business Manager, Audio and Entertainment, Private Brands	· 5+ years’ experience as product manager, product marketing manager, or retail merchant in consumer products· Bachelor’s degree· Proficiency in excel	· Strong analytical skills· Competence with SQL (basic queries)· P&L Experience· Experience in a consumer goods/retail company· Working knowledge of eCommerce· Ability to influence across multiple stakeholders· Strong verbal and written communication skillsAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1413572/sr-business-manager-audio-and-entertainment-private-brands
Amazon	project-program-product-management-non-tech	General Manager, Amazon Handmade	· Bachelor's Degree· 10+ years of experience in product or program management, product marketing, business development or technology· 6+ years of experience managing teams· Experience overseeing roadmap strategy and definition	· MBA· Excellent written and verbal communication skills with the ability to develop presentations and whitepapers and to influence and work with peers, stakeholders, customers, suppliers and partners· Strong analytic and quantitative skills - ability to use data to develop and measure marketing programs and new customer experiences· Thinks strategically, but stays on top of tactical execution· Experience working across geographically disperse teams including global marketing and product teams· Experience managing projects across cross-functional teams and across geographies· Experience handling multiple projects simultaneously· Strong interpersonal and relationship building skills; proven ability to get results across multiple groups and disciplines	https://www.amazon.jobs/en/jobs/1412916/general-manager-amazon-handmade
Amazon	project-program-product-management-non-tech	Program Manager	· BA/BS degree in computer science, technical writing, or a related field or equivalent experience· 4+ years product owner/program/project management is required· Strong written and verbal communication skills with strong attention to detail and interpersonal skills· Experience working with product managers, designers and stakeholder to ensure that clearly defined product requirements· Experience developing operational process and technologies to drive quality	· MBA is preferred· Engineer background· Experience in online retail is a plus· Passion to thrive in a fast-paced, ever-changing environment· Experience in customer satisfaction or quality initiatives· Ability to think and act both strategically and tactically· Proven track record of taking ownership and driving results in an Internet business· Bias for action and ability to juggle multiple projects· Able to work in a diverse team	https://www.amazon.jobs/en/jobs/1412738/program-manager
Amazon	project-program-product-management-non-tech	Global Logistics Program Manager - Integration	· Bachelor's degree in logistics, engineering, math, business or other related quantitative discipline· 5+ years of relevant work experience in supply chain, procurement, inventory planning, finance or related field with an emphasis on program management.· 5+ years of program management experience leading medium to large programs.· 3+ years of experience creating, iterating, and improving end-to-end global supply chain.· 3+ years of experience in proactively identifying upcoming risks, issues, and bottlenecks and having resolved issues that cross departmental boundaries		https://www.amazon.jobs/en/jobs/1412721/global-logistics-program-manager-integration
Amazon	project-program-product-management-non-tech	Amazon Logistics, Sr. Program Manager Community Operations 	· A Bachelor’s Degree from an accredited university· 5 years of experience in program, project or product management· Experience with Lean and Six Sigma methodologies	· MA and/or MBA from an accredited university· 5 + years of experience in continuous improvement, product management, project management in supply chain, logistics, technology or e-commerce environment· Demonstrated experience and proficiency in effective written and verbal communication· Experience leading and interacting with cross-functional teams· Experience working in a fast paced and rapidly changing environment· Strong change management and influence skills; ability to negotiate and communicate across all levels of a matrixed organization· Experience using analytical and quantitative tools; intermediate use of Excel (e.g. pivots, data connections, macros)· Experience using project management software (e.g. Asana, Smartsheet, MS Project)· Ability and desire to travel “ go see, walk the shop floor”· Passionate about the customer and communities, whose experience with Amazon depends on us· Passionate for driving operational standards with a focus on the customer and communities.	https://www.amazon.jobs/en/jobs/1412070/amazon-logistics-sr-program-manager-community-operations
Amazon	project-program-product-management-non-tech	Sr. Program Manager, Service Level Standards, Analytics	· Bachelor’s Degree· 7+ years experience in program management or management within a cross-functional organization· 2+ years experience with tools/systems to analyze data including Excel, Access, SQL or other data management systems	· MBA or Master’s Degree in a related field· Experience managing a roadmap with tech teams· Excellent communication skills, as well as ability to analyze quantitatively and problem-solve efficiently· Experience working with distributed teams, often in different countries	https://www.amazon.jobs/en/jobs/1412053/sr-program-manager-service-level-standards-analytics
Amazon	project-program-product-management-non-tech	 Global Infrastructure Risk & Operational Resilience Manager	· BE/BS degree· 5+ years’ project or program management experience· 5+ years’ experience in risk management, engineering, infrastructure construction, environmental science.	· Master’s degree in relevant subject· Undergraduate degree in risk management, engineering, construction management, urban planning, or architecture· Datacenter operations, construction, technical due diligence, or risk assessment experience strongly preferred· Excellent written and verbal communication skills, including comfort interfacing with senior leadership· Ability to adapt well to fast-paced environments with changing circumstances, direction, and strategy· Proven track record of proactive sound decision making, taking ownership, and delivering results in a leadership role	https://www.amazon.jobs/en/jobs/1411961/global-infrastructure-risk-operational-resilience-manager
Amazon	project-program-product-management-non-tech	Sr. Product Manager 	· 5+ years of product management· Proven experience building and launching technology products· Proven track record of delivering initiatives from conception through completion on time· Demonstrated experience working with engineering teams to define, scope and prioritize product requirements· Proven experience with big data technologies	· MBA degree· Experience creating and executing business plans· Demonstrated business judgment as well as ability to think creatively, analyze quantitatively, problem-solve, scope technical requirements and prioritize· Track record of delivering innovative products and ability to work effectively within ambiguity· Strong oral and written communication skills, a bias for action and a proven ability to influence others· Meets/exceeds Amazon’s leadership principles requirements for this role· Meets/exceeds Amazon’s functional/technical depth and complexity for this roleAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1411921/sr-product-manager
Amazon	project-program-product-management-non-tech	Sr. Program Manager, Private Brands	· Bachelor’s degree required· 7-10+ years of program management, product marketing, and/or business development experience, preferably in a fast-paced online environment· Experience in defining, driving and shipping mass market consumer software or services	· Strong track record in Program Management and comfort with launching tech products· Highly analytical and detail oriented· Strong track record of business partnership· Familiarity with scrum, agile and waterfall methodologies· Ability to work successfully in an ambiguous environment· Customer focus and professional demeanor· Strong track record of business partnership· Passion for understanding customers and their behavior, particularly with regard to Product development· Excellent cross-functional project management skills· Excellent written and verbal communication skills· Excellent quantitative data analysis and critical-thinking skills· Ability to meet tight deadlines and prioritize workload	https://www.amazon.jobs/en/jobs/1411904/sr-program-manager-private-brands
Amazon	project-program-product-management-non-tech	Sr. Program Manager	· Experience defining program requirements and using data and metrics to determine improvements· 5+ years of experience delivering cross functional projects· 5+ years of experience in program or project management· 5+ years of experience working cross functionally with tech and non-tech teams	· Excellent customer experience intuition; demonstrated success in creating innovative and user-friendly Programs and customer-facing features· Proven ability to identify, analyze, and solve ambiguous problems independently with an extreme attention to detail· Strong strategic aptitude; proven ability to define the right business strategy and develop the Program roadmap to deliver it· Demonstrated ability to successfully influence stakeholders without formal authority, leading cross functional teams across geographies and business units· Technical fluency; comfort understanding and discussing technology concepts, experience evaluating tradeoffs and new opportunities with technical team members	https://www.amazon.jobs/en/jobs/1411888/sr-program-manager
Amazon	project-program-product-management-non-tech	Finance Operations Manager	· BA/BS/MBA in Accounting, Finance and/or similar discipline with analytical bias· 8+ years relevant experience in positions that require analysis, working with large data sets and reporting financial results	· Solid business judgment and controllership focus· Understanding of accounting revenue standards and revenue recognition· Have ability to build, manage and maintain models for problem solving, variance analysis, and forecasting· Strong attention to detail and the ability to self-start· Highly analytical, detail oriented and strong business sense; proven ability to manage new ideas and creative solutions· Ability to manage tight deadlines, prioritize workload and achieve effective results in a fast-paced, dynamic, ever-growing and often ambiguous environment; effective multi-tasking skills are vital· Management experience with demonstrated leadership skills with proven ability to take on new assignments· Demonstrated effective communication and presentation skills working with multiple peer groups and senior levels of management	https://www.amazon.jobs/en/jobs/1411858/finance-operations-manager
Amazon	project-program-product-management-non-tech	Compliance Manager	· BA in Business, Accounting, Tax, Legal, Finance, or equivalent experience.· 8+ years of experience owning and analyzing complex business problems with a focus on compliance, legal or audit	· MBA, strategy consulting or other general management experience· Exhibits excellent judgment· Strong analytical and quantitative skills, ability to use hard data and metrics to back up assumptions and evaluate outcomes.· Excels at delivering results in a fast-paced, ambiguous environment.· Excellent written and verbal communication skills are a requirement.· Experience with tax compliance and reporting· Knowledge and/or hands-on experience with a Learning Management System (LMS)	https://www.amazon.jobs/en/jobs/1411857/compliance-manager
Amazon	project-program-product-management-non-tech	Senior Product Manager- Circular Economy	· BA or equivalent experience· 8+ years of experience in business and human rights, social impact, social responsibility, or social justice fields· Experience with cross-group collaboration, creative thinking, problem solving and have a bias for action· Experience using both verbal and written communication skills and clear customer focus· Project management skills and experience, including managing multiple projects at once· Ability to propose complex solutions and explanations in writing.· Track record working with a diverse set of stakeholders.· Comfortable working with and presenting to business leadership on escalations and problem solving.	· Passion for circular economy, sustainability and technology· Innate desire for excellence in all endeavors that is infectious and sets the bar for the team· MBA or related Master’s Degree· Successful track record leading product development from idea to execution· Experience working with policymakers and navigating government oversight· Attention to detail in process improvement and data analysis.· Experience with SQL, ETL and data warehousing concepts· Ability to self-direct, multitask, and prioritize constantly evolving workload	https://www.amazon.jobs/en/jobs/1411760/senior-product-manager-circular-economy
Amazon	project-program-product-management-non-tech	Sr. Program Manager	· BA or BS degree· 5+ years of program management or analytics experience· Proficiency with SQL· Proficiency with mapping tools and geographic data· Expereinece in supply chain and operations management	· MBA or Masters in an applied field· 10+ years of program management in a supply chain and operations context.· Strong analytical and quantitative skills with the ability to use data and metrics to back up assumptions, evaluate outcomes and challenge conventional industry practices.	https://www.amazon.jobs/en/jobs/1411755/sr-program-manager
Amazon	project-program-product-management-non-tech	Senior Program Manager, Computer Vision	· Bachelor's Degree· 5+ years of experience in product or program management, product marketing, business development or technology· Experience with end to end product delivery· Experience with feature delivery and tradeoffs of a product· Experience overseeing roadmap strategy and definition· Bachelor's degree in Computer Science, Engineering, or related technical field	· 5+ years of program management experience for a computer vision product.· Strong verbal and written communication skills with demonstrated experience engaging and influencing cross-functional stakeholders and senior executives.· Track record for being detail-oriented with a demonstrated ability to self-motivate and follow-through on projects· Strong analytical and quantitative skills; ability to use hard data and metrics to back up assumptions, recommendations, and drive actions.· Strengths in problem solving, issue-resolution, ability to work in a deadline-driven work environment, high attention to detail, and ability to multitask.· Demonstrated ability to understand and discuss technical concepts, manage trade-offs and evaluate new ideas with internal and external partners.· Demonstrated ability to work across disciplines with product, engineering, research, and operations management counterparts to deliver online products/services.· Strategic, analytical, and executional aptitude.Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation/ Age	https://www.amazon.jobs/en/jobs/1411746/senior-program-manager-computer-vision
Amazon	project-program-product-management-non-tech	Snr. Manger Selling Partner Experience and Engagement	Basic Qualifications:· Bachelor’s degree.· 15+ years of program management experience to bring clarity and focus, define clear goals and objectives, analyze data, assess processes, program plans and operations requirements and drive decision-making and risk management while managing complex, cross-functional initiatives. Demonstrated experience delivering results in an ambiguous environment· 7+ years’ experience managing a team of 5 or more direct/ indirect reports, including international leaders and ability to work with virtual team. Demonstrated ability to work in a cross-functional and international environment, to lead by influence and earn trust at all levels.· Brings an understanding of incorporating the Voice of the Customer (VoC) to develop and deliver critical solutions, significant improvements that are quantified with metrics, new mechanisms and/or deprecating unnecessary processes.· Comfortable developing and/or evolving strategy while rolling up your sleeves for tactical execution, with excellent attention to detail to conduct analysis, identify gaps and opportunities in procedures, and drive innovative, efficient solutions.· Strong analytical and quantitative skills with the ability to use data and metrics to back up assumptions, recommendations and drive actions;· Excellent business judgment and a practical, common sense approach to getting things done while operating independently with limited guidance.· Clear and concise verbal and written communication skills in English, while building consensus and partnering successfully with customers, stakeholders and team members.	Preferred Qualifications· Masters of Business Administration (MBA) degree· Ability to influence and inspire action in others, with or without a direct reporting line.· Outstanding attention to detail, without losing sight of the big picture· Proven ability to manage multiple, competing priorities simultaneously.· Ability to thrive in a high-energy environment where tactical and strategic activities are expected to be driven in parallel.	https://www.amazon.jobs/en/jobs/1411631/snr-manger-selling-partner-experience-and-engagement
Amazon	project-program-product-management-non-tech	Principal Program Manager, Amazon Scout	· Completed Bachelor’s Degree in Industrial Engineering, Logistics or similar field from an accredited university OR knowledge of Amazon's delivery network· 7+ years’ program management experience, including a salaried, hourly and agency workforce, in a logistics, fulfillment, manufacturing, or distribution environment· Experience with performance metrics and process improvement· Demonstrated experience in working in cross functional organizations· Strong analytical capability; track record of digging into data and finding solutions for a variety of operational problems· Must be highly proficient in written and oral communications and be able to produce concise, relevant, strategically driven documents and presentations to leaders· Must have an ability to manage and execute multiple priorities in a timely manner across multiple projects· Must demonstrate the ability to influence internal and external organizations to achieve corporate goals· You’re goal-driven and target-oriented, always able to step back and appreciate the bigger picture· Must hold a valid passport and be willing to travel. Domestic travel required up to 30% of the time· Candidates must be flexible to work a variety of hours as business demands	· Completed Master's Degree in Industrial Engineering, Logistics, Operations Research or similar field from an accredited university· Experience managing third party resources on a regional/national scale· Proven track record of problem solving skills and ability to use analytical tools is required, while analytic experience in the areas of transportation or network management is strongly preferred· Developing or managing complex logistical processes· Construction project management experience	https://www.amazon.jobs/en/jobs/1411586/principal-program-manager-amazon-scout
Amazon	project-program-product-management-non-tech	Sr Manager - Field Ops and Ops Integration, Amazon Scout	· Completed Bachelor’s Degree in Industrial Engineering, Logistics or similar field from an accredited university OR knowledge of Amazon's delivery network· 7+ years’ direct management experience, including a salaried, hourly and agency workforce, in a logistics, fulfillment, manufacturing, or distribution environment· Experience with performance metrics and process improvement· Demonstrated experience in working in cross functional organizations· Strong analytical capability; track record of digging into data and finding solutions for a variety of operational problems· Must be highly proficient in written and oral communications and be able to produce concise, relevant, strategically driven documents and presentations to leaders· Must have an ability to manage and execute multiple priorities in a timely manner across multiple projects· Must demonstrate the ability to influence internal and external organizations to achieve corporate goals· You’re goal-driven and target-oriented, always able to step back and appreciate the bigger picture· Must hold a valid passport and be willing to travel. Domestic travel required up to 30% of the time· Candidates must be flexible to work a variety of hours as business demands	· Completed Master's Degree in Industrial Engineering, Logistics, Operations Research or similar field from an accredited university· Experience managing third party resources on a regional/national scale· Proven track record of problem solving skills and ability to use analytical tools is required, while analytic experience in the areas of transportation or network management is strongly preferred· Developing or managing complex logistical processes	https://www.amazon.jobs/en/jobs/1411524/sr-manager-field-ops-and-ops-integration-amazon-scout
Amazon	project-program-product-management-non-tech	Sr. Product Manager, Global Transportation Sustainability, Amazon Transportation Services	· Completed Bachelor’s Degree (Sustainability, Business, Engineering, Operations, Supply Chain, Transportation Logistics, or related field) from an accredited university· 5+ years of progressive responsibility in product development, program management, logistics, operations, supply chain, transportation or related field with proven ability to influence without authority as an individual contributor· Demonstrated experience leading cross-functional programs· Demonstrated experience designing, implementing and optimizing large-scale initiatives· Strong data mining, data analysis and problem solving skills· Strong written and oral communication skills· Intermediate to advanced expertise with analytical tools such as SQL, Tableau, MS Excel, Access and SharePoint	· MBA preferred· Prior experience in transportation, retail operations, and/or supply chain management· Experience in managing large projects across multiple organizations and partnering with multiple disciplines· Strong written and verbal communications and interpersonal/team skills· Proven analytical and quantitative skills and an ability to use data and metrics to back up assumptions, develop business cases, and complete root cause analyses· Track record of taking ownership and driving results· Detail oriented with strong prioritization skills· Ability to work independently and excellent problem solving skills	https://www.amazon.jobs/en/jobs/1411487/sr-product-manager-global-transportation-sustainability-amazon-transportation-services
Amazon	project-program-product-management-non-tech	Senior Program Manager	• 7+ years of relevant work experience in mobile-related program and/or technical product management in a software applications environment• 3+ years of experience leading software development projects with aggressive schedules• Experience with business applications such as Word, Excel and Project	• Bachelor's degree in Engineering, Computer Science or related technical field• Experience managing efforts in Android development environments, distributed systems and/or developing large scale mobile applications• A first-hand working knowledge of current mobile technologies• Ability to communicate effectively with both technical and non-technical individuals including external partners• Excellent oral and written communication skills• Track record for being detail-oriented with a demonstrated ability to self-motivate and follow-through on projects• Experience developing and launching products that require collaboration between internal cross-functional tech teams and external partner teams.	https://www.amazon.jobs/en/jobs/1411405/senior-program-manager
Amazon	project-program-product-management-non-tech	Senior Product Manager, Global Selection	· Bachelors Degree· 5+ years of product management experience· 3+ years of project management skills· Data analysis using SQL· Experience with end to end product delivery· Experience overseeing roadmap strategy and definition· Experience with feature delivery and tradeoffs of a product	· MBA Preferred· Strong analytical and quantitative skills; ability to analyze data and develop metrics to back up assumptions and evaluate outcomes· Experience defining market and product requirements and working with engineering organizations· Excellent written and verbal communication skills – ability to simplify complex topics for broad audiences· Comfortable working independently in a fast-paced, data-driven, and entrepreneurial environment· International business experience	https://www.amazon.jobs/en/jobs/1411294/senior-product-manager-global-selection
Amazon	project-program-product-management-non-tech	Sustainable Transportation Technology and Innovation Manager	· Bachelor’s Degree in Transportation, Logistics, Sustainability, Engineering, Operations, Supply Chain, or related field from an accredited university· 7+ years proven experience with progressive responsibility in assessing and deploying state-of-the-art technologies in logistics, operations, supply chain, transportation or related fields· 3+ years proven experience in building business cases and designing the roadmap for new technology adoption· Proven ability to influence without authority and demonstrated experience in leading cross-functional programs· Demonstrated experience designing, implementing and optimizing large-scale initiatives and experience with complex transportation and logistics networks· Proven ability to thrive in a high energy environment where tactical and strategic activities are expected to be driven in parallel	· Experience in driving new technology adoption across large retail logistics networks· Experience in investing in sustainable transportation technologies (PE, VC)· Experience in sustainable transportation start-ups· International work experience and previous exposure to roles with a global remit· MBA from top business school· Strong written and oral communication skills, demonstrated ability to understand and apply technical concepts and communicate with both technical and business teams	https://www.amazon.jobs/en/jobs/1411274/sustainable-transportation-technology-and-innovation-manager
Amazon	project-program-product-management-non-tech	Senior Program Manager	· Bachelor's Degree in Business, Business Information Systems, Computer Science or equivalent.· Business background, preferably working in a Customer Service or Outsource service environment.· 4 to 5 years of Senior Project or 2 to 3 years Program management experience.· Track record in the delivery of large scale complex cross-functional change projects.	· Project or Program management certification.· Practiced working knowledge of Six Sigma tools and Lean techniques.· Language skills would be advantageous· Experience working in a software development environment· Experience with agile software development	https://www.amazon.jobs/en/jobs/1411260/senior-program-manager
Amazon	project-program-product-management-non-tech	Program Manager	· Bachelor's Degree in Business, Business Information Systems, Computer Science or equivalent.· Business background, preferably working in a Customer Service or Outsource service environment.· 4 to 5 years of Project or 2 to 3 years Program management experience.· Track record in the delivery of complex cross-functional change projects.	· Project or Program management certification.· Practiced working knowledge of Six Sigma tools and Lean techniques.· Language skills would be advantageous· Experience working in a software development environment· Experience with agile software development	https://www.amazon.jobs/en/jobs/1411231/program-manager
Amazon	project-program-product-management-non-tech	Principal Product Manager - Supply Chain	· Bachelor’s degree· 5+ years of experience in retail supply chain or operations environment· Proven track record of managing and executing large projects from start to finish, including project management, data gathering and modeling, problem solving and communicating recommendations· Develop ideas independently and drive them through execution with cross functional stakeholder teams· Demonstrated analytical skills, e.g. business trend tracking, analysis, forecasting· Ability to work effectively with tight deadlines in a fast-paced environment	· MBA preferred· Strong data extraction, analytical, and problem solving skills· SQL proficiency· Excellent written and verbal communication skills with the ability to present complex information in a clear and concise manner to a variety of audiences· Must possess excellent business judgment, strong written and oral communication skills, and a practical, common sense approach to getting things done· Ability to operate both strategically and tactically in a high-energy, fast-paced environment· Extreme attention to detail and willingness to roll up your sleeves	https://www.amazon.jobs/en/jobs/1411036/principal-product-manager-supply-chain
